i,t,K,L,M,R,L_lag,K_lag,M_lag
554,8,0.0033657935973118304,0.0046106761607011375,8.005274910149734e-4,0.0015921061478391932,0.04074957800154164,0.0297471919411254,0.10135354389040013
555,8,38926.39516002317,53323.82898633311,32243.327190747063,60784.274040715514,10439.943497490003,7621.158753167702,33653.84380860072
556,8,1.741149321782505,2.3851360572363083,0.6290261976462603,1.1054670043202388,0.004530060865356093,0.0033069444317099478,0.09269618233385288
557,8,4.422133611587829e-5,6.057717276147711e-5,1.561663948197307e-5,3.9346322363832635e-5,0.0052450354035461656,0.003828875844588701,5.6201120831529555e-5
558,8,0.026784983026132688,0.03669175757004478,0.013198814175745345,0.027085866123540477,0.006362599563838791,0.004644697681602317,0.006508435016244341
559,8,1.5533325346733051,2.1278527872237056,59.99532432250993,143.71500792172725,1.3094270199854547,0.9558817245893819,0.9236048085311429
560,8,0.007480583401010156,0.010247374521931722,0.03119358275891462,0.07958954164103482,0.01634476515683708,0.011931678564491068,0.005416750875689915
561,8,2.526005997244005e-7,3.4602821880054866e-7,2.6334907548834013e-8,7.669488249357988e-8,7.804265343129606e-4,5.697113700484613e-4,2.010793822937756e-5
562,8,20.583951349136132,28.197193628953606,17.99883840902397,46.080793039696104,0.274393483312923,0.2003072428184338,0.4197755161816557
563,8,8.257443191308345e-6,1.1311566015490883e-5,1.846616786511354e-5,5.3851421298034324e-5,2.7777397394640573e-5,2.027750009808762e-5,1.3934932409565912e-4
564,8,58.89928106107557,80.68394665900763,893.6293715663539,1768.5252346812492,217.22063182204076,158.57106123008975,701.1585561205535
565,8,1.579926461477401e-5,2.1642828239416453e-5,1.3986335635013329e-5,3.619631263805073e-5,1.053176679603178e-6,7.6881897611032e-7,2.5390386301324403e-6
566,8,31.344016506573016,42.93700891311372,10.26879238870605,24.86909995138755,43229.22832370049,31557.336676301355,5578.5129626713715
567,8,1.2480065294722433e-6,1.7095979855784156e-6,6.167979317502486e-7,1.293354518304079e-6,4.009316158476088e-6,2.926800795687544e-6,3.40882075825085e-6
568,8,0.013642811682524663,0.018688783126746114,0.39185805036292487,1.0929009607871374,0.004202913964879727,0.0030681271943622007,0.006229890856941449
569,8,0.0014321084731143924,0.0019617924289238252,0.0024462906593749065,0.005946578310561326,3.505462284715041e-4,2.55898746784198e-4,0.0015964735159388255
570,8,13.857728509517534,18.983189739065114,130.369968394897,453.16061268107444,34.99549211004488,25.54670924033276,31.15732317299976
571,8,4.0503984189839924e-5,5.548490984909579e-5,1.7648807420010595e-4,3.862278258842831e-4,7.966140094643021e-5,5.8152822690894055e-5,1.3225839031561531e-5
572,8,8.569541489442042e-4,0.0011739097930742524,4.387094987477339e-4,9.746901514972832e-4,8.512225648172137e-6,6.21392472316566e-6,3.89012442541074e-5
573,8,0.03660137417831559,0.050138868737418615,0.002136544033591983,0.004630663248560129,0.012480736676009749,0.009110937773487116,0.021194035724560897
574,8,9.318213260447592e-4,0.0012764675699243277,0.003151533225083411,0.009367435816573488,0.003472286803385803,0.002534769366471636,0.005492932438864679
575,8,3.9603758402665514e-7,5.425172383926783e-7,2.5916415903288823e-6,6.8775167995762055e-6,4.467873799366758e-10,3.261547873537733e-10,7.661927344391833e-10
576,8,0.003875802567995217,0.005309318586294818,0.010050991663741016,0.028579833598829207,0.0030630156447300385,0.002236001420652928,0.0014230738134173768
577,8,5293.469324458233,7251.327841723607,44997.27327071226,118310.06553761683,526.5415103457215,384.37530255237664,144.96137055569895
578,8,0.00703332098130017,0.009634686275753658,7.571352502019486e-4,0.0020611546521880015,0.761185952049969,0.5556657449964774,0.2415518699557306
579,8,54.481985581818776,74.63285696139559,161.78258812502713,353.36896392503456,0.20963552795869464,0.15303393540984708,1.3634576028020686
580,8,0.01851771151824868,0.02536672810718997,0.002949138161383827,0.005075158634156526,0.15461596904875816,0.11286965740559345,0.027810083683114915
581,8,1128.994467991423,1546.5677643718125,88.28135703050494,163.52650182868464,274751.7773910373,200568.79749545723,119864.99081135514
582,8,1.032894941025287e-8,1.4149245767469685e-8,2.7561783987022055e-9,6.123696394096412e-9,2.6286965777332258e-8,1.9189485017452548e-8,6.549823261700902e-9
583,8,0.1698369025500786,0.23265329116449124,0.09572631514948661,0.17023463861068336,11.850696389121568,8.651008364058745,10.617076526436875
584,8,4.659672221273721e-9,6.38311263188181e-9,3.1525196840674763e-10,9.597473126479389e-10,1.113291857607979e-7,8.127030560538246e-8,2.2164618460756503e-8
585,8,0.2965734493205506,0.40626499906924735,3.598359331587087,9.896264969753085,0.00488280896971377,0.003564450547891052,0.0018504682713284134
586,8,66.6757085950899,91.33658711656152,4.048515079437407,8.081963570895589,1.002266849717724,0.7316548002939386,20.548215435066265
587,8,0.36526864946424753,0.5003680129647227,0.3203196993569832,0.9925453082093937,2.0076521167241235,1.46558604520861,0.8057839528080204
588,8,0.10131137121176893,0.13878270029009443,0.043585335314548466,0.10392440102520675,2.5763103325715546,1.880706542777235,0.34276333119192465
589,8,32808.49576276299,44943.144880497246,18990.800170770282,53957.121175485154,97.18123466810017,70.94230130771312,4957.130097736287
590,8,4.6785515752760085e-9,6.408974760652066e-9,7.293853269464979e-10,1.8904530311492726e-9,8.08316720052136e-9,5.900712056380592e-9,3.3911198275999156e-9
591,8,2.3126910508567856e-7,3.1680699326805283e-7,9.315783464802364e-8,2.2943456917851446e-7,8.9924184255412e-4,6.564465450645075e-4,4.75209089875783e-6
592,8,133.2377877838205,182.51751751208286,276.4048632430515,566.1710732812649,438.50567377069177,320.109141852605,54.88437061633091
593,8,0.3293145503597841,0.4511158224106631,14.443575268608141,31.590904157786515,1.6747119190782926,1.2225397009271537,0.030315304021198503
594,8,0.03549429881060134,0.048622327137810055,1.1903231758245059,3.064888156401999,0.004646810880554067,0.0033921719428044684,0.01057370914839745
595,8,106.86965179492249,146.39678328071574,38.23029042781514,85.81017950702442,1.312374512861278,0.9580333943887329,11.8921288939317
596,8,2.2835248558529015e-5,3.128116240894386e-5,4.2090273652296633e-4,8.095007277298777e-4,1.7106308196781704e-7,1.2487604983650645e-7,3.660214265042822e-7
597,8,833.5570932096122,1141.8590317939893,988.5165576643714,2475.068649996458,104.62380127542708,76.37537493106177,1042.9088743638324
598,8,1.3528428248521174,1.8532093491124895,9.542967411525769,16.75682229111691,674.0058656066129,492.02428189282745,418.41717745500745
599,8,0.24055191745716414,0.329523174598855,0.9199247561867545,2.1518214451659854,0.014037206108079178,0.0102471604588978,0.03993535766102735
600,8,0.0024900411717937794,0.0034110153038270953,9.93725420997336e-4,0.0027741015454820013,0.02069336086453073,0.015106153431107432,0.01408709898765718
601,8,738.2907043436916,1011.3571292379337,96852.41699983556,276537.2826773293,17432.607433769932,12725.80342665205,5569.178529913302
602,8,2.2088752637621737e-5,3.0258565257016077e-5,1.2344687307020847e-6,2.4272406426150925e-6,0.002885749549074385,0.002106597170824301,1.960958569166908e-4
603,8,4.637115908393167,6.3522135731413245,0.4149838610200081,0.9868266984549908,1.1355667438835777,0.8289637230350116,1.2785751935165255
604,8,8.314322406210916,11.389482748234132,29.289895940381,55.70709919501293,2.402438503451488,1.7537801075195862,8.233611474549752
605,8,27306.605835748356,37406.30936403885,183182.3190194193,487278.1397877183,2483.6360075816847,1813.0542855346298,47866.34067108501
606,8,149.95051439141582,205.41166354988468,15.447898635528585,38.552875218348795,4.345002830496741,3.1718520662626206,10.956020715725739
607,8,5.443725753969447e-5,7.457158567081435e-5,2.3591159175257164e-5,6.230553079926548e-5,0.0036464146609376863,0.002661882702484511,1.6740310593823225e-4
608,8,2.1546028796924817,2.95151079409929,0.1926178184440252,0.4042147050127956,56.26594273568261,41.0741381970483,12.185362741169627
609,8,0.05477066458751321,0.075028307654127685,0.006875279918130946,0.014289914882823523,0.23423383123209227,0.17099069679942736,0.21320162382314906
610,8,5.295068750089256e-5,7.253518835738707e-5,4.7190982772314107e-4,0.0012667578787979373,5.688391819557632e-4,4.1525260282770715e-4,1.0567744126538904e-4
611,8,6.039650537318371e-6,8.273493886737495e-6,9.091414355024418e-6,2.334044105615456e-5,6.660813865999407e-4,4.8623941221795667e-4,9.86566014043179e-4
612,8,0.0010318455011380937,0.0014134869878604022,0.003341148270929342,0.008000367830945154,1.6900932554083767e-6,1.233768076448115e-6,1.8512489711142522e-5
613,8,4.9235770559049605,6.744626103979399,3.1368578104776565,7.481500475813084,23.945171297968287,17.47997504751685,4.864666963084147
614,8,815.0759237305044,1116.5423612746636,11840.105032803114,25761.206942771412,146.31377425901474,106.80905520908075,261.21680610395964
615,8,49.613318406380735,67.96344987175443,60.18805394620667,131.05027673650727,3576.6171406060907,2610.930512642446,769.6156388237763
616,8,88131.94087536946,120728.6861306431,187565.55113958663,360475.80212195637,28149.9529693649,20549.465667636374,18379.857236247557
617,8,8.496459476601695e-4,0.0011638985584385884,0.04514983273623538,0.07359549197622732,0.09043435488604938,0.06601707906681605,6.083803186057469e-4
618,8,0.10336681648549086,0.14159837874724776,0.0815652420825146,0.27884837764575393,1.5000322343401646,1.09502353106832,1.298620962558132
619,8,8.596079699397293,11.775451643009992,0.6267652699591967,1.3542120065168886,6.233202823383768,4.55023806107015,7.146052237688998
620,8,30.69933460794439,42.05388302458136,29.49199838492805,63.71938076291645,396.4193050139177,289.38609266015993,158.9921457157485
621,8,0.10174473638454347,0.1393763512117034,0.10865832350107382,0.23532050798259982,0.3065716215361089,0.22379728372135949,0.20884103579313507
622,8,1.4313791277898282,1.9607933257394907,0.5325909579121638,1.0009700318642036,0.11426307164018973,0.08341204229733849,0.07905429466523176
623,8,2.692225450155982e-4,3.6879800687068245e-4,1.3182099821645188e-4,3.347190541227437e-4,0.003272471268600685,0.0023889040260785,9.099761492359617e-5
624,8,0.7737018450174413,1.0598655411197826,1.1172330719994363,3.380644147970522,8.676270672362428,6.333677590824572,1.6544950640213423
625,8,2.1175367207186666e-6,2.900735233861187e-6,1.4533264559390917e-7,2.1990348327484447e-7,1.0402605558844614e-6,7.593902057956568e-7,3.355628450640535e-7
626,8,5.162513798251322e-6,7.071936709933318e-6,5.680836866255135e-6,1.3353168794517996e-5,1.0201332126071231e-6,7.446972452031998e-7,5.093398090646866e-7
627,8,2.3216840749300818e-7,3.180389143739838e-7,3.0039304769766165e-7,4.562898594100664e-7,5.550011027863149e-7,4.051508050340099e-7,5.342597798489333e-7
628,8,7.993858617179942e-6,1.095049125641088e-5,8.326084283677399e-5,2.4194953360193324e-4,1.7483809098875564e-4,1.276318064217916e-4,2.2774541095220159e-4
629,8,0.07286668357988108,0.09981737476696037,0.3083212306386223,0.7879880746791325,0.11815329439020719,0.08625190490485125,0.07377455446873754
630,8,4.7058850838684545e-4,6.446417923107472e-4,6.091814038451719e-5,1.1179865577178575e-4,3.023091980419242e-4,2.2068571457060465e-4,3.2455915328551845e-5
631,8,2.3107784902242628e-4,3.1654499866085793e-4,0.0026349265171067334,0.005842276146205078,1.7398133270626243e-5,1.2700637287557157e-5,5.308775036083612e-5
632,8,289377.1580896586,396407.0658762447,229136.90062029133,620350.092898896,4326571.593071628,3158397.2629422885,764418.8920308172
633,8,3.3668284926174945e-4,4.6120938255034174e-4,5.1738516867065524e-5,1.3378197427753218e-4,0.0015595607615726797,0.0011384793559480562,1.8019566193225672e-4
634,8,1.2742267735450332,1.7455161281438811,23.626955577200818,84.29730055062899,0.026876275271534404,0.019619680948220114,0.12190841183474181
635,8,32.01098754299299,43.85066786711369,351.034635521294,1003.315881460793,0.1876938895017573,0.13701653933628283,4.81137775228913
636,8,2.3678364037980935e-5,3.243611512052183e-5,1.0322771509745662e-4,2.0358292287844495e-4,2.868674140825154e-4,2.0941321228023623e-4,6.568845999335628e-5
637,8,28.35861747303625,38.84742119594007,2.502586371358815,5.080654891584681,1773.467613639006,1294.6313579564744,735.6245862761026
638,8,10554.92986122989,14458.808029082042,2887.8238418612436,8897.118152093211,9633.370408773944,7032.36039840498,17330.487457569998
639,8,0.5551241447075362,0.7604440338459401,0.8544754779435503,1.7150727625317825,0.10636753361595741,0.07764829953964891,0.069725659757748
640,8,74.38413221483084,101.89607152716555,605.214256275613,1593.7205747617006,1.207089249183697,0.8811751519040989,7.9686549398103415
641,8,6.519244658511595,8.93047213494739,27.888476131572595,79.2052930160376,0.7577342881418218,0.5531460303435298,0.4144287703161977
642,8,1.1650706674781064,1.5959872157234334,0.13198186920211938,0.3381548816280626,0.016888102559229845,0.012328314868237787,0.03311701015036986
643,8,9676.776717934561,13255.858517718576,17495.916201547825,44999.595522347474,30839.594229998245,22512.90378789872,15148.034850576954
644,8,0.2073398020909434,0.2840271261519773,0.08204256989944586,0.2361105209552686,0.04461449505102894,0.032568581387251126,0.1584970721321785
645,8,372.5233811178257,510.3060015312681,65.25893570050398,148.42052421760133,16941.675483166477,12367.423102711527,5556.706461392422
646,8,1.5902407274554389,2.1784119554184094,0.766715979161197,1.4033932606219537,5.192624541527855,3.790615915315334,0.49253919167726823
647,8,0.1214977623645627,0.16643529091035986,1.1106655571782187,2.693051672532197,0.19812968299754066,0.14463466858820467,0.11549173132602053
648,8,0.03509069447084977,0.04806944448061612,0.011317798710146884,0.022545237075419403,0.3265072665699143,0.23835030459603743,0.01497021598570042
649,8,154.95044158900654,212.26087888905005,546.0786470834317,1681.3370953318051,355.7187766608309,259.67470696240656,344.52062164818375
650,8,1.3614626963004752e-5,1.865017392192432e-5,5.285903811061368e-7,1.032411480848722e-6,1.8374944651856325e-6,1.3413709595855117e-6,2.4610330532411423e-7
651,8,1.2773927155406597e-5,1.7498530349872052e-5,4.381529651680785e-5,1.0357337069096124e-4,3.0861309567575753e-6,2.2528755984330298e-6,1.3417174736530022e-6
652,8,0.27172257990996407,0.37222271220543024,0.02679131791661805,0.04929545866783478,0.007842638114141903,0.005725125823323589,0.01915805944308235
653,8,0.14519943466657603,0.19890333515969322,0.10352751411959772,0.23126744837648988,14.517754128410548,10.5979605137397,0.7714700833271249
654,8,3.243841575930044e-4,4.4436185971644435e-4,0.0020943655960857805,0.005226137931109806,3.4513881639925374e-4,2.5195133597145523e-4,2.8221515302235964e-4
655,8,3.120288901959286,4.274368358848337,0.09046387130113545,0.20616660617751056,0.045567799171049694,0.03326449339486628,0.4739863280945124
656,8,52.04516970670299,71.29475302288081,9.60931384621194,24.627158429248066,2.5683384060181966,1.8748870363932835,2.9367826860058885
657,8,0.7073779496842251,0.9690108899783906,0.008908540263868397,0.022280096653591742,1135.159639842753,828.6665370852097,67.08587918716202
658,8,1.4628757854341334,2.0039394321015527,12.723411895058376,28.44990967892488,1.4508862755095913,1.0591469811220016,0.35069170559284146
659,8,1.422170609188419e-7,1.9481789166964643e-7,3.237558370238252e-7,7.356970900877416e-7,4.881825566136688e-7,3.563732663279782e-7,2.0864149972730482e-7
660,8,0.028703405992087164,0.03931973423573584,0.006512182872649956,0.017388268871628282,0.014705900406275653,0.010735307296581226,0.008755364230870505
661,8,342.9068007379843,469.73534347669084,480.73284863028766,1115.5711149081674,93.42906228118659,68.20321546526621,93.86897750577532
662,8,0.03182319562534486,0.04359341866485597,0.012064350410414374,0.026441090135020023,107.61743809079047,78.56072980627704,12.41922420320555
663,8,0.003617017351074096,0.004954818289142598,0.006891543542314829,0.016356542322901103,1.0312760098936165e-4,7.5283148722234e-5,1.1860214855766334e-4
664,8,0.02457758038468931,0.03366791833519084,0.007057859705830336,0.015010481240584149,0.31091972945176033,0.22697140249978504,0.1784544579748871
665,8,0.192991336363003,0.2643716936479493,0.18547276580982924,0.2954869159945716,118.7696538185692,86.70184728755551,3.348004613650677
666,8,2.40671618139197e-6,3.296871481358863e-6,3.1321608707517014e-7,5.850838374861497e-7,2.200252176945101e-6,1.6061840891699234e-6,1.9011069581486934e-7
667,8,8269.053355897866,11327.470350545022,2509.220675961848,5773.198405534176,2.5578747799829724,1.8672485893875699,36.791202897876914
668,8,1.0898283888992334e-5,1.4929156012318265e-5,2.4545211664641985e-6,6.035555089350572e-6,4.185992100871834e-8,3.0557742336364385e-8,4.4288564424171784e-7
669,8,0.014182356305100695,0.019427885349453007,0.01463760183151842,0.02758254846699595,3.2424135877423473e-4,2.3669619190519133e-4,1.1375795821091443e-4
670,8,0.29686668549617995,0.40666669246052045,0.1764800127422941,0.43202558443749445,8.001052733823224,5.840768495690954,0.7146175011379556
671,8,0.011915239845908976,0.01632224636425887,0.0011662686342613386,0.0033753740854759115,0.14576851997119356,0.1064110195789713,0.04438227767455883
672,8,1.2529031153858026,1.716305637514798,1.9984096082554719,3.644877934267787,0.002976045987231273,0.0021725135706788293,0.010169551607419681
673,8,0.06124712682968518,0.08390017373929477,0.03838088349231936,0.09005296524559443,0.3887013911890861,0.2837520155680328,0.2696567729953047
674,8,61.4453232225554,84.17167564733617,130.58355985231492,278.1218424686928,205.79318864450983,150.22902771049218,9.600019580304663
675,8,2.0118253996875004,2.7559252050513705,32.39034672133189,64.09152345358453,0.15697144192343626,0.11458915260410847,0.09110849066883456
676,8,0.005525283976135694,0.007568882159089992,2.0018404937819249e-4,4.354150488157301e-4,1.6076639076703804e-4,1.1735946525993777e-4,3.446188791751832e-4
677,8,1.1616724083408956e-8,1.591332066220405e-8,2.597697945705009e-10,5.391724839797267e-10,4.208282506031977e-7,3.072046229403343e-7,1.85482867762048e-7
678,8,2.3831305804680673e-8,3.2645624389973525e-8,2.8039920564395158e-8,6.453353740872901e-8,6.04710653834977e-6,4.414387772995332e-6,2.5997875414132285e-7
679,8,0.002988060866971298,0.004093234064344244,0.005203435975860819,0.016023550090540715,0.03167488700101376,0.023122667510740044,0.011029908970483155
680,8,2.3210674534646607e-4,3.179544456800905e-4,0.01031904915788174,0.027005957362312833,0.0010232923857146333,7.470034415716823e-4,3.702441893580682e-4
681,8,0.03303250273059156,0.04525000374053638,0.018454441410243314,0.0474166663070233,0.0013707865279523758,0.0010006741654052342,0.0028928818433391385
682,8,0.044209647125336655,0.06056116044566665,0.4181571985345124,0.9293507745029951,0.1734653503493848,0.1266297057550509,0.06658067679777006
683,8,0.28329186824924446,0.3880710523962253,0.9495255806033421,1.9489605855653884,0.05807952761057426,0.042398055155719205,0.11153391021695637
684,8,5.128946843233206e-7,7.025954579771515e-7,8.203835410390437e-7,1.634342369472326e-6,1.5941715151383283e-6,1.1637452060509796e-6,3.3556325565390475e-7
685,8,0.7116992539978523,0.9749304849285647,1.1624821239091523,2.648950097849596,2.920831507731529,2.132207000644016,5.441823741448567
686,8,0.00861081319955269,0.011795634519935193,0.008498972569290742,0.01958615163982453,1.0367204117138862,0.756805900551137,0.4457987880898324
687,8,1.6526639536280041,2.263923224147951,0.2417879418153522,0.4826069741222269,1.4346151114533685,1.047269031360959,2.195743357951564
688,8,862.7345240163062,1181.8281150908304,757.0922946349996,1626.3195108142452,7.828692138759906,5.714945261294731,8.179226190134598
689,8,285.4699367337054,391.054707854391,14.885854293836298,32.19180790158705,481.64629960026235,351.6017987081915,1031.1607615462558
690,8,3.052547277533837e-6,4.1815716130600506e-6,2.0982547315020502e-7,3.7395005359234763e-7,5.928628178957088e-6,4.327898570638674e-6,3.1875038099119645e-6
691,8,17.480776686967264,23.94626943420173,8.704612692433056,18.574272962450923,139.0750303226191,101.52477213551195,258.784243875663
692,8,0.10118490200172744,0.1386094547968869,0.024173037498618048,0.07233166484261129,0.058634023114157136,0.04280283687333471,0.06555330708203573
693,8,1.7064312336559382,2.337577032405395,14.789986514853231,31.982508493470267,1.867843647777553e-4,1.3635258628776135e-4,9.160810136154393e-4
694,8,0.010935112514893814,0.014979606184786045,0.0024926815090434776,0.006181673194913673,7.6789214759987505,5.605612677479088,0.2950054518488265
695,8,1927.1419358526582,2639.9204600721346,584.9645885224821,1530.6463122600987,11690.091850027373,8533.767050519982,14973.364709669344
696,8,0.10253295886086392,0.14045610802858072,0.2706840208440081,0.6594719885404583,0.2917242251496113,0.21295868435921628,0.1228249337464853
697,8,2.599676516053984e-4,3.561200706923266e-4,7.800430200680203e-5,1.904280594631989e-4,0.003615246572392275,0.0026391299978463607,1.9890372100840367e-4
698,8,0.0274861136181095,0.03765221043576644,0.156925621540532,0.4039697475871132,0.019943365596546976,0.014558656885479292,0.06744046889851717
699,8,5487.4392736375185,7517.040100873313,6824.171111528853,14107.969935669567,15713.971358758095,11471.19909189341,37380.817193559
700,8,11.653069346139713,15.963108693342072,7.273350767317338,17.792078372371755,0.5555063153870409,0.40551961023253985,1.9795559586754663
701,8,4.0573890036301466e-4,5.558067128260475e-4,5.818833668839036e-4,9.426108055963151e-4,0.03372326936781202,0.024617986638502773,0.01426146552542275
702,8,0.058879183989147973,0.08065641642349038,0.03167025712637475,0.084175622528441,12.26255952959037,8.95166845660097,0.25112757810414427
703,8,0.24236460543104518,0.33200630880965093,0.30145732045482815,0.5594932455797603,0.096962366351392,0.07078252743651615,0.0722617585085978
704,8,8.400276912020228e-4,0.0011507228646603052,9.671848127375986e-5,2.5785173717327584e-4,0.002870795425212281,0.002095680660404965,0.0014105512543143536
705,8,0.002817133646317223,0.0038590871867359225,0.0730312919352362,0.1661391988841075,0.0019138199101602245,0.001397088534416964,0.00541555113650208
706,8,0.01860163732149615,0.025481694960953632,0.010397481157590309,0.0230558958034923,0.027195955319520355,0.019853047383249858,0.01327335640407099
707,8,7.070672596423566,9.685852871813104,0.18564364234181532,0.38128993643788023,0.06350498324141199,0.046358637766230754,0.7267970121982794
708,8,0.012659669591182008,0.01734201313860549,0.0036832251093946757,0.010190488959679101,0.0017315999519149192,0.001264067964897891,5.261134324784572e-4
709,8,7.221738208767513e-4,9.892792066804813e-4,0.005802504815591191,0.01646551008673413,1.2512609252458569e-5,9.134204754294755e-6,1.3156079630104715e-5
710,8,5.793898135127536,7.93684676044868,1.2889460107900836,2.7139018149210745,0.534697240106514,0.3903289852777552,0.366554456753056
711,8,1.3196569909922378e-6,1.807749302729093e-6,1.682709083778414e-7,2.8115117143459e-7,1.196292669667411e-7,8.7329364885721e-8,1.1244619065845582e-7
712,8,0.01292062108182034,0.017699480934000467,0.21548655631856725,0.6178547814445848,0.004722163166258107,0.003447179111368418,0.0034784422228927615
713,8,0.0023763863884137043,0.0032553238197448003,0.012238603434752323,0.02318318783267869,0.012624945015227077,0.009216209861115765,0.008950886241163431
714,8,2.6142945265108914,3.5812253787820434,0.857355263120758,1.564381862721287,139.93316100977958,102.15120753713909,19.368673732951947
715,8,4.895417527435262e-9,6.706051407445566e-9,7.388145023440678e-10,2.2284266216357486e-9,4.952463851238952e-8,3.6152986114044346e-8,1.2261874131798913e-8
716,8,1504.4378160627252,2060.87372063387,3280.8660297727597,10368.361903945046,8.239431343358957,6.014784880652038,30.127962790576625
717,8,0.003617248779304305,0.0049551353141154865,0.003443899716477719,0.007927501644042977,9.753818639396885e-5,7.120287606759726e-5,1.7667912860803972e-5
718,8,3.051936396327168,4.1807347894892715,1.8349134110432452,4.755886337652766,0.5795730082912622,0.42308829605262144,0.23798114156108696
719,8,1646.5623282435731,2255.564833210374,3509.348394132444,7762.118579053449,11157.245111633289,8144.7889314923,11595.665414619587
720,8,1.0055410237658309,1.377453457213467,1.8340927178235653,4.7591029642155664,1.6473690632193054,1.202579416150093,0.2513892518782925
721,8,7.289905114116244e-6,9.986171389200335e-6,1.9329298056234998e-5,4.574875153041904e-5,7.56601713113076e-6,5.523192505725455e-6,2.042464855762997e-5
722,8,36.066945574615104,49.40677475974672,5.524781210081327,9.088276218144586,605.8385535514393,442.26214409255067,146.4713227665535
723,8,126493.44763455774,173278.69538980513,147596.83422208432,479083.15599123464,6070.315060677347,4431.329994294463,22348.930450499392
724,8,5.430514128902385e-4,7.439060450551212e-4,0.0016694568049266851,0.003488793997801851,0.012879420717824918,0.00940197712401219,0.004411356963007198
725,8,4.133565697849586e-6,5.662418764177515e-6,9.672643427159196e-8,2.1714935265867994e-7,3.531693701326503e-6,2.5781364019683473e-6,1.9329180149039642e-6
726,8,5.093122291354381e-8,6.976879851170386e-8,7.024267386735196e-9,1.3262667146583797e-8,1.4478085520917649e-4,1.0569002430269884e-4,8.916290860808916e-6
727,8,3.8226597428255027e-4,5.236520195651374e-4,4.7791985051254975e-4,9.751333326728977e-4,0.01956270879840056,0.014280777422832408,0.013147381341857781
728,8,1.771776280767735e-7,2.42709079557224e-7,1.2100843139409383e-7,3.423864395357317e-7,7.526279466670253e-7,5.494184010669284e-7,1.3312169595001325e-7
729,8,78057.59873985079,106928.21745185039,60851.61594673537,192164.722564678,13896.469187829663,10144.422507115654,48501.19134616794
730,8,0.0011866890238139078,0.0016256014024848052,4.823776328717752e-4,0.0012197753016618253,2.3961748790069083e-5,1.749207661675043e-5,1.0531792299347659e-4
731,8,9.463858445309621e-9,1.296418965110907e-8,2.5292822661837083e-10,5.947566774880819e-10,6.8030517915798875e-6,4.966227807853318e-6,1.3030125186225448e-7
732,8,10.309837847611437,14.123065544673201,30.77194268229828,73.69156558952133,11.907658544904137,8.69259073778002,1.6166917353678667
733,8,0.002579013277420906,0.0035328949005765833,0.002365608662152949,0.0051972002121122044,3.2645016920110917e-4,2.383086235168097e-4,3.557474368280427e-4
734,8,0.4329773740202971,0.5931196904387632,0.157634990911304,0.3433737716521606,0.04245343865546316,0.030991010218488105,0.08244472743531078
735,8,3.0170974126533497e-4,4.133010154319657e-4,1.5393254158563006e-4,4.725270329255711e-4,0.12007208600462199,0.08765262278337405,0.007060650289776802
736,8,0.002266893412437947,0.0031053334416958176,0.0014354981709228001,0.0032315223491816932,0.001936399344674518,0.001413571521612398,0.0013560556871413528
737,8,5322.243084050516,7290.743950754131,2296.569019891815,7146.209084440772,108086.79005387158,78903.35673932625,86956.12754007649
738,8,9.768825080335395e-5,1.3381952164843007e-4,4.7142388966069074e-5,8.571152257224738e-5,1.1976063767422419e-5,8.742526550218365e-6,5.847878046813155e-6
739,8,146.3450806666865,200.4727132420363,25.264472512681753,47.37617505540612,225.40743195571454,164.54742532767162,120.00368135731463
740,8,0.2755162018737465,0.3774194546215705,0.13672494077357997,0.38018636106671627,66.26653418474092,48.37456995486087,11.22531398300089
741,8,7689.207648256609,10533.161161995355,41487.2370792515,77773.19669203517,576293.3030432623,420694.1112215815,220438.21298175264
742,8,3.1165349229658244,4.2692259218709925,4.155213036911741,10.247030719238303,183.6802124414251,134.08655508224032,26.675399518895524
743,8,0.06043111954097267,0.082782355535579,0.16924122704093156,0.5379962096031938,0.12090682571228042,0.0882619827699647,0.11090203723653375
744,8,0.006152062376978637,0.008427482708189915,0.015059541489615563,0.0367332805171826,1.3090636115012215,0.9556164363958917,0.11696414324393618
745,8,0.16011443770039527,0.21933484616492505,0.9557754789894782,2.4514950475011053,0.054386387991758586,0.039702063233983766,0.03393907251708739
746,8,4.8185128562203133e-5,6.600702542767553e-5,1.3971141989042778e-4,3.665897346508945e-4,1.3888917766243717e-5,1.0138909969357913e-5,2.3875532699070463e-5
747,8,858587641.4083518,1176147453.9840436,345209661.22355515,867916060.0373405,52198784.96606739,38105113.02522919,251713894.65074688
748,8,0.0039455632047540835,0.005404881102402855,0.0030483886473304813,0.006347584199799087,0.10799992386179355,0.07883994441910928,0.018386123559435277
749,8,1.9092092914483323,2.615355193764839,46.72448174729598,118.10445664100217,11.896443019130105,8.684403403964977,5.621994201259971
750,8,0.0012917758921521375,0.0017695560166467639,3.1054979039640953e-4,7.81564693717897e-4,2.9676884111849686,2.166412540165027,0.13261727509095564
751,8,0.008939777848431694,0.012246271025248896,0.16035064985878675,0.3668839535279925,0.12892788516181147,0.09411735616812238,0.03385318622399622
752,8,0.00224446769484863,0.0030746132806145614,7.639612181575143e-4,0.0014123399284864345,11.200726664409446,8.176530465018896,0.1473769292911204
753,8,1.035846564277151e-5,1.4189678962700697e-5,2.239432445351117e-7,4.907455917917306e-7,1.2665746656791865e-4,9.245995059458061e-5,1.7902440595885004e-5
